timestamp,price,volume,is_ask
1741805399581,82793.46,0.0001,True
1741805399581,82793.46,0.00014,True
1741805399581,82793.46,0.0605,True
1741805399581,82793.45,0.00014,True
1741805399581,82793.45,0.00014,True
1741805399581,82793.45,8e-05,True
1741805399583,82793.45,6e-05,True
1741805399583,82793.15,0.00094,True
1741805399583,82793.15,0.00039,True
1741805399589,82793.15,0.0001,True
1741805399589,82793.14,7e-05,True
1741805399589,82791.88,0.00014,True
1741805399589,82791.88,0.00014,True
1741805399589,82791.88,0.00014,True
1741805399592,82791.87,9e-05,True
1741805399592,82791.87,0.0001,True
1741805399592,82791.87,9e-05,True
1741805399592,82791.87,0.00098,True
1741805399592,82791.87,0.0001,True
1741805399598,82791.86,0.0001,True
1741805399598,82791.51,7e-05,True
1741805399600,82791.38,0.003,True
1741805399600,82790.69,7e-05,True
1741805399604,82790.47,0.00135,True
1741805399604,82790.39,8e-05,True
1741805399604,82790.39,8e-05,True
1741805399604,82790.39,7e-05,True
1741805399604,82790.39,8e-05,True
1741805399900,82790.38,0.00316,True
1741805399900,82790.38,0.01743,True
1741805399900,82790.38,0.00029,True
1741805399900,82790.38,0.00014,True
1741805399900,82790.38,0.0001,True
1741805399900,82790.37,0.00014,True
1741805399900,82790.37,0.00013,True
1741805399900,82790.37,0.00014,True
1741805399900,82790.37,0.00014,True
1741805399900,82789.89,7e-05,True
1741805399900,82789.89,0.0001,True
1741805399900,82789.89,0.0001,True
1741805399900,82789.89,7e-05,True
1741805399900,82789.89,8e-05,True
1741805399900,82789.89,7e-05,True
1741805400089,82789.89,0.0003,False
1741805400207,82789.88,0.0012,True
1741805400207,82789.88,0.05317,True
1741805400208,82789.88,0.00613,True
1741805400208,82789.88,0.00013,True
1741805400208,82789.88,0.0001,True
1741805400208,82789.87,0.00014,True
1741805400208,82789.87,0.00014,True
1741805400208,82789.87,0.00014,True
1741805400209,82788.23,0.00011,True
1741805400209,82788.23,9e-05,True
1741805400209,82787.79,0.00127,True
1741805400209,82787.55,0.00012,True
1741805400209,82787.55,9e-05,True
1741805400209,82787.55,9e-05,True
1741805400209,82787.55,0.0001,True
1741805400209,82787.36,7e-05,True
1741805400209,82787.36,0.00013,True
1741805400209,82787.36,0.00013,True
1741805400209,82787.36,0.00012,True
1741805400209,82787.35,0.11702,True
1741805400214,82785.96,0.00506,True
1741805400219,82785.93,0.00011,True
1741805400219,82784.35,8e-05,True
1741805400219,82784.19,0.00013,True
1741805400219,82784.19,7e-05,True
1741805400225,82784.18,0.00506,True
1741805400225,82784.18,0.0001,True
1741805400235,82783.92,7e-05,True
1741805400235,82783.92,0.00011,True
1741805400235,82783.92,0.00012,True
1741805400235,82783.92,0.00011,True
1741805400235,82783.92,0.00021,True
1741805400235,82783.92,0.00018,True
1741805400235,82783.92,0.00021,True
1741805400235,82783.92,0.0001,True
1741805400253,82783.91,0.0001,True
1741805400253,82783.9,0.00032,True
1741805400253,82783.9,0.00013,True
1741805400268,82783.03,0.00366,False
1741805400662,82783.02,7e-05,True
1741805400662,82783.02,0.00013,True
1741805400662,82783.02,0.00014,True
1741805400662,82783.02,0.00013,True
1741805400662,82783.02,0.0001,True
1741805400662,82783.02,0.00013,True
1741805400662,82783.01,0.0752,True
1741805400662,82783.01,0.00013,True
1741805400662,82783.01,0.00014,True
1741805400662,82783.01,0.00014,True
1741805400662,82783.0,0.003,True
1741805400666,82782.41,0.00127,True
1741805400668,82782.1,0.003,True
1741805400670,82782.01,0.00013,True
1741805400671,82781.64,7e-05,True
1741805400671,82780.81,7e-05,True
1741805400671,82779.77,0.00013,True
1741805400673,82779.75,0.0001,True
1741805400678,82778.01,7e-05,True
1741805400678,82778.01,0.0001,True
1741805400678,82778.0,0.01216,True
1741805400891,82778.01,0.02501,False
1741805401044,82778.0,0.01569,True
1741805401151,82778.01,7e-05,False
1741805401151,82778.01,7e-05,False
1741805401151,82778.01,7e-05,False
1741805401151,82778.01,7e-05,False
1741805401151,82778.01,7e-05,False
1741805401151,82778.01,7e-05,False
1741805401151,82778.01,0.00101,False
1741805401151,82778.01,0.1,False
1741805401151,82778.01,0.0002,False
1741805401151,82778.01,0.0002,False
1741805401151,82778.01,0.00058,False
1741805401151,82778.01,0.00014,False
1741805401151,82778.01,7e-05,False
1741805401151,82778.01,0.0001,False
1741805401151,82778.02,7e-05,False
1741805401151,82778.02,7e-05,False
1741805401151,82778.02,0.00014,False
1741805401151,82778.02,0.00013,False
1741805401151,82778.02,0.00014,False
1741805401153,82778.45,7e-05,False
1741805401153,82778.45,7e-05,False
1741805401155,82779.49,7e-05,False
1741805401155,82779.49,7e-05,False
1741805401155,82779.66,7e-05,False
1741805401155,82779.66,7e-05,False
1741805401155,82779.68,7e-05,False
1741805401155,82779.68,7e-05,False
1741805401155,82779.75,7e-05,False
1741805401155,82779.75,7e-05,False
1741805401155,82780.8,7e-05,False
1741805401155,82780.9,7e-05,False
1741805401155,82780.9,7e-05,False
1741805401157,82780.91,0.00502,False
1741805401157,82780.91,7e-05,False
1741805401169,82783.03,8e-05,False
1741805401169,82783.03,0.00015,False
1741805401169,82783.03,0.00303,False
1741805401169,82783.03,7e-05,False
1741805401169,82783.03,7e-05,False
1741805401169,82783.03,0.0001,False
1741805401169,82783.03,7e-05,False
1741805401169,82783.03,7e-05,False
1741805401169,82783.03,7e-05,False
1741805401169,82783.03,7e-05,False
1741805401169,82784.65,0.0682,False
1741805401172,82783.03,0.0001,False
1741805401172,82783.03,7e-05,False
1741805401172,82783.03,7e-05,False
1741805401172,82784.64,7e-05,False
1741805401665,82784.64,0.01093,True
1741805401665,82784.64,0.01392,True
1741805401715,82784.65,7e-05,False
1741805401715,82784.65,7e-05,False
1741805401715,82784.65,7e-05,False
1741805401715,82784.65,7e-05,False
1741805401715,82784.65,0.00014,False
1741805401715,82784.65,7e-05,False
1741805401715,82784.65,0.00033,False
1741805401715,82784.65,7e-05,False
1741805401715,82784.65,0.0001,False
1741805401715,82784.66,0.00013,False
1741805401715,82784.66,0.00013,False
1741805401715,82784.66,0.00013,False
1741805401715,82784.66,7e-05,False
1741805401715,82784.66,7e-05,False
1741805401715,82784.92,7e-05,False
1741805401715,82784.92,7e-05,False
1741805401715,82784.92,7e-05,False
1741805401715,82786.26,7e-05,False
1741805401715,82786.26,7e-05,False
1741805401715,82786.27,7e-05,False
1741805401715,82786.27,7e-05,False
1741805401715,82786.56,7e-05,False
1741805401715,82786.56,7e-05,False
1741805401715,82786.57,7e-05,False
1741805401715,82786.57,7e-05,False
1741805401763,82786.58,0.10758,False
1741805401763,82786.58,0.0001,False
1741805401763,82786.58,7e-05,False
1741805401763,82786.58,7e-05,False
1741805401763,82786.58,7e-05,False
1741805401763,82786.58,7e-05,False
1741805401763,82786.58,7e-05,False
1741805401763,82786.58,7e-05,False
1741805401763,82786.59,0.00012,False
1741805401763,82786.59,7e-05,False
1741805401763,82786.59,7e-05,False
1741805401763,82787.39,7e-05,False
1741805401763,82787.39,7e-05,False
1741805401763,82787.39,7e-05,False
1741805401763,82787.51,0.00017,False
1741805401763,82787.51,0.00017,False
1741805401763,82787.51,0.00017,False
1741805401763,82787.51,7e-05,False
1741805401763,82787.51,7e-05,False
1741805401763,82787.52,0.00026,False
1741805401766,82787.52,0.00107,False
1741805401766,82787.52,7e-05,False
1741805401766,82787.52,7e-05,False
1741805401766,82787.52,0.0001,False
1741805401766,82789.87,7e-05,False
1741805401766,82789.87,7e-05,False
1741805401768,82789.88,0.00542,False
1741805401768,82789.88,7e-05,False
1741805401768,82789.88,7e-05,False
1741805401768,82791.57,0.0002,False
1741805401768,82791.57,0.0002,False
1741805401768,82791.57,0.0002,False
1741805401768,82791.62,0.00121,True
1741805401773,82791.63,7e-05,False
1741805401773,82791.63,7e-05,False
1741805401773,82791.63,7e-05,False
1741805401773,82791.63,7e-05,False
1741805401773,82791.63,7e-05,False
1741805401773,82791.63,0.0001,False
1741805401773,82791.63,7e-05,False
1741805401773,82791.64,0.00026,False
1741805401846,82791.72,7e-05,False
1741805401846,82791.72,7e-05,False
1741805401846,82791.72,5e-05,False
1741805401915,82791.72,5e-05,False
1741805401915,82791.72,7e-05,False
1741805401915,82791.72,7e-05,False
1741805401915,82791.72,7e-05,False
1741805401915,82791.72,7e-05,False
1741805401915,82791.72,0.00013,False
1741805401915,82791.72,7e-05,False
1741805401915,82791.72,7e-05,False
1741805401915,82791.72,7e-05,False
1741805401915,82791.73,0.00013,False
1741805401915,82791.73,0.00013,False
1741805401915,82791.73,0.00013,False
1741805401915,82791.73,7e-05,False
1741805401915,82791.73,7e-05,False
1741805401915,82792.33,7e-05,False
1741805401915,82792.33,7e-05,False
1741805401915,82792.33,7e-05,False
1741805401915,82793.25,7e-05,False
1741805401915,82793.25,7e-05,False
1741805401915,82793.25,7e-05,False
1741805402071,82793.26,0.00058,False
1741805402292,82793.25,0.00014,True
1741805402292,82793.25,0.0169,True
1741805402292,82793.25,0.0001,True
1741805402292,82793.24,0.00013,True
1741805402292,82793.24,0.00014,True
1741805402292,82793.24,0.00013,True
1741805402292,82792.34,0.0605,True
1741805402292,82791.72,7e-05,True
1741805402292,82791.72,8e-05,True
1741805402292,82791.72,8e-05,True
1741805402292,82791.72,9e-05,True
1741805403373,82791.72,0.00087,False
1741805403435,82791.71,0.00032,True
1741805404467,82791.71,7e-05,True
1741805404662,82791.71,0.00203,True
1741805404670,82791.72,6e-05,False
1741805405106,82791.72,0.0006,False
